Rua,Presença,Luminosidade,Ruído,Denúncias_Recentes,Classificação
Rua 14351,2,75.93651940828757,0.0,6,Perigosa
Rua 14352,5,68.9963160711898,29.212598139107403,10,Muito Perigosa
Rua 14353,6,75.07737272786129,50.63307871999619,5,Segura
Rua 14354,8,57.358015159738585,47.774281410250936,9,Muito Perigosa
Rua 14355,5,24.852221041215238,45.376320190135004,2,Segura
Rua 14356,2,23.03301400490333,0.0,7,Perigosa
Rua 14357,5,42.770294169313615,32.621641079133944,4,Segura
Rua 14358,5,51.645871845314915,5.653713180505061,7,Perigosa
Rua 14359,6,93.19753025844648,65.94507475264501,0,Segura
Rua 14360,8,7.125958713306546,40.46008835248347,4,Muito Perigosa
Rua 14361,7,63.428459810691365,52.18045449477873,9,Muito Perigosa
Rua 14362,6,92.96700642729402,17.605838738068407,2,Segura
Rua 14363,1,16.823859543122698,0.0,2,Muito Perigosa
Rua 14364,7,53.59047167911156,38.783810665076196,6,Perigosa
Rua 14365,4,88.99464013534485,68.02350157857788,4,Segura
Rua 14366,4,67.96483112226731,11.330281465662143,2,Segura
Rua 14367,3,92.12956260096293,0.0,6,Perigosa
Rua 14368,5,18.464018949999726,51.83997065583735,8,Perigosa
Rua 14369,5,2.919008924199118,9.217365536364433,8,Muito Perigosa
Rua 14370,5,9.270940085482449,76.3053064538457,1,Segura
Rua 14371,6,12.802303086599432,20.672328320936657,2,Segura
Rua 14372,5,81.75647561886913,22.175374899218312,0,Segura
Rua 14373,5,34.82643076559515,64.58765284586663,7,Perigosa
Rua 14374,5,90.04238928075324,55.04974598965296,6,Perigosa
Rua 14375,5,37.83042061645497,5.650174034820772,7,Perigosa
Rua 14376,0,23.30553181840974,0.0,4,Muito Perigosa
Rua 14377,3,51.96160319100257,0.0,2,Segura
Rua 14378,8,99.2854228055582,0.0,7,Muito Perigosa
Rua 14379,4,85.16038519454591,0.0,0,Segura
Rua 14380,3,6.2440423648636,0.0,1,Segura
Rua 14381,8,72.62416600292244,0.0,4,Muito Perigosa
Rua 14382,5,53.06619182463274,0.0,5,Segura
Rua 14383,6,27.802286639613882,27.19498462818614,10,Muito Perigosa
Rua 14384,7,81.32730214938017,36.73724126333525,8,Perigosa
Rua 14385,1,33.51101060748385,0.0,7,Muito Perigosa
Rua 14386,6,31.648617164087977,25.514779839837225,7,Perigosa
Rua 14387,8,58.96390630618906,39.912152158780486,8,Perigosa
Rua 14388,3,11.332083285541295,0.0,7,Perigosa
Rua 14389,4,20.933269034668378,29.249051955223162,4,Segura
Rua 14390,4,31.416785006007352,29.306694323151408,7,Perigosa
Rua 14391,3,60.61607128420597,0.0,1,Segura
Rua 14392,0,3.2959180908860852,0.0,8,Muito Perigosa
Rua 14393,3,13.22441496079132,0.0,3,Segura
Rua 14394,7,41.861054157968404,51.944695481683794,4,Segura
Rua 14395,5,4.428796581138716,32.75551087067966,9,Muito Perigosa
Rua 14396,3,46.534591065155325,0.0,0,Segura
Rua 14397,3,34.19403193967505,0.0,6,Perigosa
Rua 14398,2,58.55798820769992,0.0,6,Perigosa
Rua 14399,4,94.17718786876354,3.320952584614595,7,Perigosa
Rua 14400,5,26.50832346272538,64.51551011631958,6,Perigosa
Rua 14401,5,81.82569151349036,8.42278965028667,9,Muito Perigosa
Rua 14402,5,16.87823132672476,44.36470153932929,0,Segura
Rua 14403,3,27.262181209810134,0.0,5,Segura
Rua 14404,4,77.08951872659406,28.26762030392645,9,Muito Perigosa
Rua 14405,2,3.015002140723566,0.0,9,Muito Perigosa
Rua 14406,3,12.063406899755725,0.0,1,Segura
Rua 14407,3,39.537897019721235,0.0,1,Segura
Rua 14408,5,65.84037025497213,7.038516940849604,2,Segura
Rua 14409,2,11.353115245204815,0.0,6,Perigosa
Rua 14410,2,30.436299918081478,0.0,1,Segura
Rua 14411,7,46.14187883813328,13.793451855284648,3,Segura
Rua 14412,2,46.44295301254697,0.0,6,Perigosa
Rua 14413,3,88.72952398963595,0.0,0,Segura
Rua 14414,3,18.770039435154995,0.0,5,Segura
Rua 14415,4,24.184379269997635,37.418132995834284,10,Muito Perigosa
Rua 14416,2,85.12626447596982,0.0,5,Segura
Rua 14417,6,69.17388057789779,60.938139300446934,2,Segura
Rua 14418,3,18.504816756147747,0.0,2,Segura
Rua 14419,3,96.40390823920092,0.0,5,Segura
Rua 14420,4,29.69564709196808,9.77310832635727,0,Segura
Rua 14421,3,68.76694586531124,0.0,10,Muito Perigosa
Rua 14422,4,29.24289341779407,57.059854619250444,0,Segura
Rua 14423,7,65.45351153707493,18.424383915791136,1,Segura
Rua 14424,1,76.37659566414955,0.0,10,Muito Perigosa
Rua 14425,3,61.25425752416257,0.0,5,Segura
Rua 14426,4,10.025792254099454,53.54039992523092,1,Segura
Rua 14427,1,64.48397252889409,0.0,0,Muito Perigosa
Rua 14428,6,18.397372069465046,21.566203738654643,3,Segura
Rua 14429,5,3.1301533353816025,26.666707159201756,4,Muito Perigosa
Rua 14430,2,52.20796731318453,0.0,6,Perigosa
Rua 14431,4,95.83030290044434,53.83431660751021,6,Perigosa
Rua 14432,6,95.29363861969212,0.0,8,Muito Perigosa
Rua 14433,6,39.94537385531396,31.647404171240577,8,Perigosa
Rua 14434,1,69.89898768565895,0.0,2,Muito Perigosa
Rua 14435,4,37.19588437196256,0.0,6,Perigosa
Rua 14436,4,51.482426254914536,22.259611654618062,5,Segura
Rua 14437,4,17.434645919015235,0.0,1,Segura
Rua 14438,7,34.21692925517756,40.93269674181911,8,Perigosa
Rua 14439,5,67.7846376736194,34.21927089717559,9,Muito Perigosa
Rua 14440,2,38.678592158751044,0.0,4,Segura
Rua 14441,3,15.676892984444546,0.0,8,Perigosa
Rua 14442,5,68.08970307957058,9.085197189280663,8,Perigosa
Rua 14443,4,93.50076197450313,15.916687676961471,4,Segura
Rua 14444,3,74.40802162143436,0.0,2,Segura
Rua 14445,2,16.984761037248997,0.0,10,Muito Perigosa
Rua 14446,4,5.081111689954865,4.693888273002919,8,Muito Perigosa
Rua 14447,2,46.39203150350103,0.0,0,Segura
Rua 14448,1,3.8739145838880717,0.0,3,Muito Perigosa
Rua 14449,7,77.5913861387722,0.0,9,Muito Perigosa
Rua 14450,4,32.697447486686215,49.660316747604384,0,Segura
Rua 14451,8,84.06091420985605,3.4674330122956896,8,Perigosa
Rua 14452,4,88.39642334990485,0.0,6,Perigosa
Rua 14453,6,5.81154184548941,30.3541040805851,6,Muito Perigosa
Rua 14454,7,9.442306393118095,32.4386794940812,5,Muito Perigosa
Rua 14455,7,7.849831944951657,40.03214329326889,10,Muito Perigosa
Rua 14456,4,18.901429545756265,33.81670659711327,5,Segura
Rua 14457,5,16.425462872008822,0.0,3,Segura
Rua 14458,6,6.376831929911764,29.33593816929151,0,Segura
Rua 14459,2,76.9467571630949,0.0,10,Muito Perigosa
Rua 14460,3,0.6993677268395615,0.0,8,Muito Perigosa
Rua 14461,3,84.4468506936018,0.0,10,Muito Perigosa
Rua 14462,8,42.09024177130816,33.260230569794835,7,Perigosa
Rua 14463,6,49.05642471587153,55.708656591857945,7,Perigosa
Rua 14464,6,45.97238226885367,19.885583983655994,0,Segura
Rua 14465,6,0.930859593645339,0.0,0,Muito Perigosa
Rua 14466,5,17.803515441871397,33.498206293906,7,Perigosa
Rua 14467,3,65.08522906734858,0.0,4,Segura
Rua 14468,6,97.15918928532604,26.199015354244445,7,Perigosa
Rua 14469,3,29.91920827754707,0.0,7,Perigosa
Rua 14470,8,7.929802300997702,16.28358992535353,2,Segura
Rua 14471,7,38.23860790507351,27.535392826553085,7,Perigosa
Rua 14472,0,64.02762743331554,0.0,0,Muito Perigosa
Rua 14473,6,26.245138784252497,41.70821399154195,6,Perigosa
Rua 14474,6,74.65734369273828,36.05832094319975,9,Muito Perigosa
Rua 14475,6,20.965846590083224,26.425231427326732,3,Segura
Rua 14476,6,15.516450056126141,10.942355392318643,4,Segura
Rua 14477,5,56.47639236232796,41.883356063202534,0,Segura
Rua 14478,7,55.85107027120386,29.02414612561648,6,Perigosa
Rua 14479,7,54.151202372275975,8.661958824213801,1,Segura
Rua 14480,3,60.698485795268176,0.0,7,Perigosa
Rua 14481,5,42.09617816720912,32.614391531584495,5,Segura
Rua 14482,4,71.75317828123147,27.835518231753383,10,Muito Perigosa
Rua 14483,5,39.757058310520364,26.88886098312681,0,Segura
Rua 14484,3,74.07321678902434,0.0,10,Muito Perigosa
Rua 14485,2,28.070167525994783,0.0,8,Perigosa
Rua 14486,1,56.201789091711554,0.0,0,Muito Perigosa
Rua 14487,3,0.9325956316909245,0.0,2,Segura
Rua 14488,5,36.53810996330108,40.98654562851017,5,Segura
Rua 14489,5,81.89172822133301,0.0,4,Segura
Rua 14490,3,70.96541320581787,0.0,10,Muito Perigosa
Rua 14491,0,47.26506633183645,0.0,0,Muito Perigosa
Rua 14492,6,23.842785157667567,9.676063394728217,5,Segura
Rua 14493,1,69.04974500518269,0.0,8,Muito Perigosa
Rua 14494,3,12.947640106361346,0.0,8,Perigosa
Rua 14495,5,59.13881589085601,0.0,7,Perigosa
Rua 14496,3,77.10179319868739,0.0,10,Muito Perigosa
Rua 14497,4,78.34783260623952,67.30980173864408,3,Segura
Rua 14498,5,66.37552675762234,36.506415725667885,10,Muito Perigosa
Rua 14499,5,68.4740279904634,32.43420740884778,7,Perigosa
Rua 14500,0,89.8941173617215,0.0,6,Muito Perigosa
Rua 14501,5,11.708001607433538,0.0,1,Segura
Rua 14502,3,67.99380068890291,0.0,0,Segura
Rua 14503,3,8.816254828447844,0.0,0,Segura
Rua 14504,7,65.03141268855231,24.134755146072703,9,Muito Perigosa
Rua 14505,4,64.02389610687361,84.7064330338844,7,Perigosa
Rua 14506,1,79.59755786571297,0.0,9,Muito Perigosa
Rua 14507,7,44.61150077031021,47.738520743158695,10,Muito Perigosa
Rua 14508,2,81.94122792930753,0.0,7,Perigosa
Rua 14509,6,46.52043419234118,6.309826899294482,3,Segura
Rua 14510,4,48.654932116509244,13.39705407060556,3,Segura
Rua 14511,6,19.281028213281903,8.38587687701289,3,Segura
Rua 14512,4,96.93357607778516,56.86046629721188,8,Perigosa
Rua 14513,3,45.63771221729789,0.0,8,Perigosa
Rua 14514,1,41.53412340195064,0.0,9,Muito Perigosa
Rua 14515,6,8.177196146154275,0.0,2,Muito Perigosa
Rua 14516,7,85.18451475426613,12.00708600860721,5,Segura
Rua 14517,4,89.37423192611497,33.85137085062093,5,Segura
Rua 14518,5,67.02796122416922,32.19237206478288,2,Segura
Rua 14519,7,74.48793304475268,58.29753450080737,1,Segura
Rua 14520,6,49.35687651950642,15.957692602877138,8,Perigosa
Rua 14521,9,34.47707899690998,54.73652478181452,8,Perigosa
Rua 14522,5,91.3863829324855,49.09886368784112,2,Segura
Rua 14523,5,5.606076652507442,45.13466635010001,6,Muito Perigosa
Rua 14524,7,54.20353533661123,17.092702248862928,7,Perigosa
Rua 14525,5,15.507522364200476,62.77718168793679,4,Segura
Rua 14526,9,99.75770063185759,35.07608300485938,7,Perigosa
Rua 14527,6,25.62356810832308,56.61478718331314,10,Muito Perigosa
Rua 14528,6,21.311161748034515,28.96991187418267,3,Segura
Rua 14529,5,16.84922596507602,39.54333199183357,0,Segura
Rua 14530,2,90.64559062486003,0.0,5,Segura
Rua 14531,7,95.02315676111277,38.79893249948229,8,Perigosa
Rua 14532,3,70.74950626757828,0.0,4,Segura
Rua 14533,5,79.70260289254175,45.37055989229012,10,Muito Perigosa
Rua 14534,3,54.2459494076025,0.0,7,Perigosa
Rua 14535,3,35.55531899878043,0.0,2,Segura
Rua 14536,5,21.27828992437045,29.33476176532236,4,Segura
Rua 14537,6,35.840477594176946,33.457178644861315,3,Segura
Rua 14538,7,97.65766468376088,44.336457264105924,10,Muito Perigosa
Rua 14539,7,54.10514568927951,18.253849954352212,5,Segura
Rua 14540,9,11.758377621309158,9.77669290748727,0,Segura
Rua 14541,4,37.88443325244168,0.0,2,Segura
Rua 14542,6,93.9506533138767,50.2510355157682,6,Perigosa
Rua 14543,0,47.285939918443134,0.0,7,Muito Perigosa
Rua 14544,3,90.93058035256873,0.0,10,Muito Perigosa
Rua 14545,4,46.36209450436519,17.206485516819807,4,Segura
Rua 14546,2,67.50613391375934,0.0,7,Perigosa
Rua 14547,1,68.99037721276295,0.0,2,Muito Perigosa
Rua 14548,9,14.149696880153861,24.31310297434731,9,Muito Perigosa
Rua 14549,5,87.98411510308856,28.89302241463034,5,Segura
Rua 14550,1,7.1568264071003584,0.0,5,Muito Perigosa
Rua 14551,3,60.29830522149378,0.0,9,Muito Perigosa
Rua 14552,6,37.09571283792026,41.04124902745717,2,Segura
Rua 14553,4,91.50992986724125,0.0,0,Segura
Rua 14554,3,34.61739553415004,0.0,3,Segura
Rua 14555,3,18.839799131106517,0.0,1,Segura
Rua 14556,5,57.642603087229794,26.715962154888075,4,Segura
Rua 14557,2,97.24013671185838,0.0,6,Perigosa
Rua 14558,5,82.77468596166075,9.993726900565537,0,Segura
Rua 14559,1,6.9505140207441585,0.0,1,Muito Perigosa
Rua 14560,3,83.31145773185527,0.0,7,Perigosa
Rua 14561,7,84.8579835090685,26.377168349540547,7,Perigosa
Rua 14562,7,56.65087933075669,0.0,9,Muito Perigosa
Rua 14563,4,74.80627363708508,43.54624510579781,9,Muito Perigosa
Rua 14564,3,11.130271770332534,0.0,6,Perigosa
Rua 14565,3,87.38044092477793,0.0,7,Perigosa
Rua 14566,6,86.47255438667035,0.0,7,Muito Perigosa
Rua 14567,3,95.15912831987781,0.0,2,Segura
Rua 14568,2,38.59193714449041,0.0,0,Segura
Rua 14569,6,15.366874412357035,0.0,8,Muito Perigosa
Rua 14570,3,49.39893691057667,0.0,4,Segura
Rua 14571,4,40.601311598612114,59.35645313270368,7,Perigosa
Rua 14572,2,68.17867810198942,0.0,6,Perigosa
Rua 14573,1,53.878482683426796,0.0,4,Muito Perigosa
Rua 14574,1,69.89788731765363,0.0,8,Muito Perigosa
Rua 14575,4,82.51349297340798,23.67095166724152,3,Segura
Rua 14576,2,7.134205534241156,0.0,2,Segura
Rua 14577,5,48.017510519499574,42.7985292013404,10,Muito Perigosa
Rua 14578,5,2.8671705389591184,5.92532195176069,7,Muito Perigosa
Rua 14579,9,34.414730004730096,13.320356982148184,0,Segura
Rua 14580,3,30.06281779397605,0.0,0,Segura
Rua 14581,5,17.957961046553482,34.673441737335445,4,Segura
Rua 14582,7,69.10155823602877,50.118006934119364,6,Perigosa
Rua 14583,3,96.37580157818786,0.0,10,Muito Perigosa
Rua 14584,2,3.499303091314865,0.0,2,Segura
Rua 14585,4,19.459568606490652,24.48729527469473,0,Segura
Rua 14586,7,87.85475151367201,48.686251914332274,3,Segura
Rua 14587,6,30.90662901633333,51.74896500334064,4,Segura
Rua 14588,4,57.112315011386315,0.0,8,Perigosa
Rua 14589,2,35.26892079257519,0.0,8,Perigosa
Rua 14590,5,81.7344901264306,39.11004355734086,6,Perigosa
Rua 14591,3,38.5643640695988,0.0,10,Muito Perigosa
Rua 14592,8,19.338322765361582,59.63519061040195,3,Segura
Rua 14593,2,67.09397175376377,0.0,4,Segura
Rua 14594,6,65.81297047249028,0.0,7,Muito Perigosa
Rua 14595,1,85.16697533845172,0.0,2,Muito Perigosa
Rua 14596,7,46.537279502321695,44.0462319421146,7,Perigosa
Rua 14597,6,25.204759839227187,0.0,9,Muito Perigosa
Rua 14598,4,5.55547223273104,39.44521470778565,9,Muito Perigosa
Rua 14599,5,48.41696912350817,34.261918006893154,9,Muito Perigosa
Rua 14600,0,67.96940650063765,0.0,9,Muito Perigosa
Rua 14601,3,50.6511725584396,0.0,7,Perigosa
Rua 14602,6,9.223408746706617,0.0,4,Muito Perigosa
Rua 14603,3,65.6563879851327,0.0,3,Segura
Rua 14604,3,53.94502101110339,0.0,1,Segura
Rua 14605,3,79.19368376416548,0.0,9,Muito Perigosa
Rua 14606,7,0.6542288663206164,32.66849655735328,8,Muito Perigosa
Rua 14607,3,12.245424112361658,0.0,8,Perigosa
Rua 14608,5,74.95953641106865,59.391897747642695,5,Segura
Rua 14609,4,93.11371325761452,16.939311260775575,5,Segura
Rua 14610,5,56.18126392027215,0.0,4,Segura
Rua 14611,3,56.75976311272998,0.0,2,Segura
Rua 14612,7,1.2766463621027402,25.86660025090598,10,Muito Perigosa
Rua 14613,2,14.743706634382237,0.0,5,Segura
Rua 14614,2,7.411614340850948,0.0,6,Muito Perigosa
Rua 14615,3,9.470468608127758,0.0,10,Muito Perigosa
Rua 14616,4,22.23683875095125,0.0,5,Segura
Rua 14617,5,44.845417666605435,75.59969472528505,3,Segura
Rua 14618,3,99.96720839389955,0.0,3,Segura
Rua 14619,0,25.22563925248714,0.0,8,Muito Perigosa
Rua 14620,4,82.16348513218355,28.795645572970272,8,Perigosa
Rua 14621,8,56.07504685167521,44.139473188895224,9,Muito Perigosa
Rua 14622,4,17.187554492409028,26.006353834471135,3,Segura
Rua 14623,8,89.85597866619781,23.80949249922456,9,Muito Perigosa
Rua 14624,4,22.681777915297875,32.02745529984594,3,Segura
Rua 14625,5,80.87452618007734,0.0,2,Segura
Rua 14626,5,44.8666715049455,24.39345054777987,10,Muito Perigosa
Rua 14627,5,18.289027973808313,14.005878704088424,9,Muito Perigosa
Rua 14628,4,6.853247888199531,16.145390732574185,2,Segura
Rua 14629,2,42.48064055692852,0.0,10,Muito Perigosa
Rua 14630,5,45.1846250997035,60.71209722667613,10,Muito Perigosa
Rua 14631,3,79.82592897862388,0.0,10,Muito Perigosa
Rua 14632,10,90.30486641185374,34.42096273244158,9,Muito Perigosa
Rua 14633,5,64.06783659877777,25.01801506160382,0,Segura
Rua 14634,2,37.56547560660013,0.0,9,Muito Perigosa
Rua 14635,3,87.04895979667859,0.0,6,Perigosa
Rua 14636,3,77.14661843152584,0.0,0,Segura
Rua 14637,4,75.62392675912479,17.329469352814517,4,Segura
Rua 14638,3,41.29532714165798,0.0,7,Perigosa
Rua 14639,4,66.90001268236418,44.68278899914849,5,Segura
Rua 14640,3,43.43971418235222,0.0,1,Segura
Rua 14641,6,74.28321055190709,0.0,5,Muito Perigosa
Rua 14642,6,54.26722148273741,33.605754172182614,8,Perigosa
Rua 14643,8,52.87703546411314,29.297296039969876,2,Segura
Rua 14644,3,53.53846611980383,0.0,9,Muito Perigosa
Rua 14645,3,55.630698879210506,0.0,3,Segura
Rua 14646,6,48.14947068037927,43.32330859385981,10,Muito Perigosa
Rua 14647,6,81.15688686981555,32.03396967411413,10,Muito Perigosa
Rua 14648,6,18.425524680692384,15.324292639090025,6,Perigosa
Rua 14649,2,11.852083753136455,0.0,3,Segura
Rua 14650,5,77.26881377616405,24.90277123115254,6,Perigosa
Rua 14651,4,58.367508992641106,24.721825160346267,5,Segura
Rua 14652,10,65.90309343407502,14.52481661357108,1,Segura
Rua 14653,5,31.200550311061804,0.0,1,Segura
Rua 14654,6,67.24963016767705,0.0,1,Muito Perigosa
Rua 14655,2,36.189484125704595,0.0,7,Perigosa
Rua 14656,5,96.35505844671137,19.76696766813437,6,Perigosa
Rua 14657,2,36.60108303439791,0.0,0,Segura
Rua 14658,1,34.99477048444398,0.0,4,Muito Perigosa
Rua 14659,4,99.1029042811925,2.169839510087005,1,Segura
Rua 14660,7,79.77967603789519,45.12011417311904,4,Segura
Rua 14661,4,58.095105095623936,41.042428879723474,3,Segura
Rua 14662,5,11.471334549485835,44.06004725378179,1,Segura
Rua 14663,4,60.59258907627431,52.275595542426004,7,Perigosa
Rua 14664,4,35.19981455499337,23.466115141390297,8,Perigosa
Rua 14665,6,51.87925797402661,18.13980666948912,2,Segura
Rua 14666,7,96.66765524914025,26.168039511583103,4,Segura
Rua 14667,1,80.2614959700764,0.0,5,Muito Perigosa
Rua 14668,6,25.149241784675024,30.75441805022438,1,Segura
Rua 14669,5,51.49073579880774,40.73854974711606,7,Perigosa
Rua 14670,8,81.87263406032554,50.17142092611584,6,Perigosa
Rua 14671,5,71.51139998848578,0.0,7,Perigosa
Rua 14672,3,11.996740747519773,0.0,8,Perigosa
Rua 14673,3,81.42367431674487,0.0,9,Muito Perigosa
Rua 14674,6,94.63075093627323,0.0,2,Muito Perigosa
Rua 14675,5,88.33017003360997,27.29936305474885,4,Segura
Rua 14676,5,34.77068109737045,33.20525182919469,0,Segura
Rua 14677,6,13.852534354056045,10.24952343136659,4,Segura
Rua 14678,6,64.14366884786945,8.78125061757526,0,Segura
Rua 14679,4,5.091008713343925,16.062341414749636,3,Segura
Rua 14680,6,49.948643803209634,66.16612982556802,3,Segura
Rua 14681,6,95.76293524383797,40.22545115350874,10,Muito Perigosa
Rua 14682,7,42.72457751972672,29.937446176850322,0,Segura
Rua 14683,2,20.972808742243053,0.0,8,Perigosa
Rua 14684,3,72.89823448629271,0.0,7,Perigosa
Rua 14685,5,17.882567755084434,24.884721026031837,7,Perigosa
Rua 14686,5,51.62439396530345,29.61369522400412,0,Segura
Rua 14687,6,8.106346047803992,0.0,4,Muito Perigosa
Rua 14688,7,10.500604606679309,54.15351357924192,2,Segura
Rua 14689,1,72.55471606674246,0.0,5,Muito Perigosa
Rua 14690,8,78.96970650358473,20.16270318765308,2,Segura
Rua 14691,3,46.81908690801281,0.0,2,Segura
Rua 14692,4,5.181639575975461,36.64431844809296,10,Muito Perigosa
Rua 14693,5,41.519198377615915,3.6167161571588053,2,Segura
Rua 14694,5,9.392987673496389,38.33568829024425,5,Muito Perigosa
Rua 14695,4,50.62742597920445,27.25707742364492,5,Segura
Rua 14696,8,90.98434071775498,64.46427202908492,5,Segura
Rua 14697,4,25.677480053626056,56.014179715608655,5,Segura
Rua 14698,5,97.42381695622797,16.470475056165423,2,Segura
Rua 14699,8,37.72039090046337,58.0157609764033,7,Perigosa
Rua 14700,4,90.2200594502886,54.763704633865615,9,Muito Perigosa
Rua 14701,6,81.69307753229116,17.88288988201068,7,Perigosa
Rua 14702,2,11.110670256311883,0.0,3,Segura
Rua 14703,8,26.01038701435796,9.34252678265264,9,Muito Perigosa
Rua 14704,5,48.84614361936406,33.98643385667596,2,Segura
Rua 14705,5,69.5798766052263,19.81466478491308,6,Perigosa
Rua 14706,6,42.19814450856438,38.03983572144906,8,Perigosa
Rua 14707,3,41.381414819798266,0.0,0,Segura
Rua 14708,7,74.6370753364035,34.257642348980696,9,Muito Perigosa
Rua 14709,6,88.75743979547146,68.39259492394429,9,Muito Perigosa
Rua 14710,1,93.06760152652367,0.0,7,Muito Perigosa
Rua 14711,7,83.99630769442606,0.0,0,Muito Perigosa
Rua 14712,5,3.0448779739788545,58.523280217920686,10,Muito Perigosa
Rua 14713,2,91.90774231991847,0.0,5,Segura
Rua 14714,8,16.83201356563795,0.0,4,Muito Perigosa
Rua 14715,7,41.928466863844974,50.74536697315922,5,Segura
Rua 14716,7,16.59611542059465,0.0,6,Muito Perigosa
Rua 14717,2,44.720690029806484,0.0,10,Muito Perigosa
Rua 14718,1,63.6974513381712,0.0,4,Muito Perigosa
Rua 14719,4,21.274512061028883,21.846057754465697,5,Segura
Rua 14720,6,95.8905728443161,0.0,6,Muito Perigosa
Rua 14721,7,98.50384637435712,34.27241451021598,10,Muito Perigosa
Rua 14722,7,97.80843729531425,0.0,10,Muito Perigosa
Rua 14723,7,14.381137748384054,27.599644631234387,5,Segura
Rua 14724,4,23.189510354116607,52.37896293133543,3,Segura
Rua 14725,2,80.65063253037466,0.0,8,Perigosa
Rua 14726,3,46.55030938686304,0.0,8,Perigosa
Rua 14727,6,13.856315624343063,47.890195764874406,7,Perigosa
Rua 14728,5,93.56885823441871,0.0,9,Muito Perigosa
Rua 14729,5,73.22478718619186,60.26077617274489,1,Segura
Rua 14730,5,21.50747754218586,35.67232320202111,6,Perigosa
Rua 14731,6,16.106309327856504,11.23047532357095,0,Segura
Rua 14732,7,41.117887342055916,8.437088212031757,5,Segura
Rua 14733,4,58.09768946427839,69.92840767555847,1,Segura
Rua 14734,5,5.155812645932734,37.10343967423073,8,Muito Perigosa
Rua 14735,6,90.24366877773292,2.7961671364490144,5,Segura
Rua 14736,4,25.835604622108256,35.96105289190905,1,Segura
Rua 14737,2,94.07650706676692,0.0,5,Segura
Rua 14738,5,25.17726218837957,1.8645454972877182,8,Perigosa
Rua 14739,5,55.81266801266028,25.0602549978492,7,Perigosa
Rua 14740,8,0.46390757113833336,17.963407295634,1,Segura
Rua 14741,2,45.702639926203744,0.0,6,Perigosa
Rua 14742,8,13.589434282882706,0.0,8,Muito Perigosa
Rua 14743,5,91.56007497461684,39.03498051023183,5,Segura
Rua 14744,3,98.19447904548234,0.0,5,Segura
Rua 14745,2,50.83481386617477,0.0,8,Perigosa
Rua 14746,5,32.61843200610123,31.883178895355282,8,Perigosa
Rua 14747,6,5.7206543252723225,0.0,3,Muito Perigosa
Rua 14748,7,96.04654242622578,17.69511942572167,10,Muito Perigosa
Rua 14749,4,16.146717572741153,7.194415501797806,10,Muito Perigosa
Rua 14750,4,83.81360223110806,39.06910982962115,4,Segura
Rua 14751,1,54.73725451465017,0.0,7,Muito Perigosa
Rua 14752,1,61.55809347195651,0.0,10,Muito Perigosa
Rua 14753,1,65.3120646650978,0.0,1,Muito Perigosa
Rua 14754,2,29.555456402702195,0.0,9,Muito Perigosa
Rua 14755,8,14.966054914890792,30.12814552448998,0,Segura
Rua 14756,5,77.60952433831496,4.246154661523484,2,Segura
Rua 14757,5,74.84177687803245,23.436972109267582,0,Segura
Rua 14758,3,69.61478785308238,0.0,7,Perigosa
Rua 14759,6,16.45009962193511,9.437092379160372,1,Segura
Rua 14760,1,96.24943830837525,0.0,4,Muito Perigosa
Rua 14761,6,77.3185716701835,14.773327539662544,3,Segura
Rua 14762,3,56.43329430158769,0.0,9,Muito Perigosa
Rua 14763,4,38.60209504661623,64.15449368664832,8,Perigosa
Rua 14764,2,36.26105065088755,0.0,0,Segura
Rua 14765,1,32.455357904590834,0.0,6,Muito Perigosa
Rua 14766,3,14.225226635064391,0.0,0,Segura
Rua 14767,2,61.852228675362916,0.0,0,Segura
Rua 14768,10,63.21223085386958,67.49665599592622,2,Segura
Rua 14769,4,86.91399375655824,7.705918485045622,4,Segura
Rua 14770,1,53.900189837630606,0.0,10,Muito Perigosa
Rua 14771,3,6.559150168307404,0.0,4,Muito Perigosa
Rua 14772,5,3.031931052784387,22.167866529136326,4,Muito Perigosa
Rua 14773,2,83.94515387658636,0.0,8,Perigosa
Rua 14774,4,33.48577483014735,55.690188202550246,1,Segura
Rua 14775,5,0.7113121192329097,36.75999648028438,10,Muito Perigosa
Rua 14776,2,53.67302911939673,0.0,0,Segura
Rua 14777,5,53.38594844663294,0.0,2,Segura
Rua 14778,0,52.76679677589622,0.0,7,Muito Perigosa
Rua 14779,1,22.840088817788263,0.0,6,Muito Perigosa
Rua 14780,4,35.96771175429366,36.27180405928298,5,Segura
Rua 14781,5,78.41831094872923,12.372500839789264,5,Segura
Rua 14782,7,16.284552687225474,24.160118552660244,2,Segura
Rua 14783,2,17.903659607693022,0.0,3,Segura
Rua 14784,4,83.61936866928538,46.46640148249763,4,Segura
Rua 14785,2,29.636197932048493,0.0,6,Perigosa
Rua 14786,6,33.851320776849306,63.25013375629899,8,Perigosa
Rua 14787,7,50.24283120557477,24.112375738797535,7,Perigosa
Rua 14788,4,25.67348705202631,0.019872429470552788,5,Segura
Rua 14789,6,32.77791547246972,0.0,9,Muito Perigosa
Rua 14790,4,36.722629709237694,29.83749111823555,5,Segura
Rua 14791,4,5.680739275548841,19.99084109953508,8,Muito Perigosa
Rua 14792,2,5.342241849948525,0.0,1,Segura
Rua 14793,4,98.90500619015074,0.5198950700885092,4,Segura
Rua 14794,8,16.267596761528246,7.748477976286033,4,Segura
Rua 14795,5,38.32044719655917,0.0,10,Muito Perigosa
